OBJECTID,CNTRY_NAME,_mean,Y1993_mean,Y1994_mean,Y1995_mean,Y1996_mean,Y1997_mean,Y1998_mean,Y1999_mean,Y2000_mean,Y2001_mean,Y2002_mean,Y2003_mean,Y2004_mean,Y2005_mean,Y2006_mean,Y2007_mean,Y2008_mean,Y2009_mean,Y2010_mean,Y2011_mean,Y2012_mean,Y2013_mean,Y2014_mean,Y2015_mean,Y2016_mean,Y2017_mean,Y2018_mean
"55",Cyprus,7.829026303645593,7.534686971235194,7.558529457006614,9.083910167666513,9.00807568066451,9.34356252884172,9.83864020919859,10.9508537148131,11.2227349638517,11.3447161975081,11.7881095216121,12.1660513767113,12.280110752192,12.6772035071527,13.4686971235195,13.6495923704046,13.1311336717428,13.7679630342703,14.5020408163265,13.7363111282249,14.6843562528842,14.5137671127519,15.5211505922166,15.506537455776,15.4740039993847,17.2123519458545,16.9090139978465
"56",Denmark,8.270944479609367,7.424394158603852,7.856225698526087,12.342899448413057,9.02063929830907,8.59962474003074,10.6188511619495,10.6659960213401,11.0362600596799,9.63642734424451,6.84462880911475,10.2821005515869,10.3764128763903,9.23596166018627,9.16543087078398,9.60460936793562,8.47141468487205,9.57627731862019,15.8223681979038,9.40020577294877,11.8067637218555,10.1463287819875,6.05177909395063,6.06476625372999,6.37023012930645,6.13743331223438,7.09569129216023
"57",Djibouti,0.080309362915511,0.124057653997891,0.109487910628491,0.124565446662240,0.11616733721339,0.090269911331589,0.076911058161791,0.078707862974103,0.092496386859888,0.094957228233272,0.115503300652318,0.141205421663216,0.164368579352369,0.136283738916449,0.137377446193508,0.176321237451662,0.202453029178548,0.213895180816996,0.242091697258455,0.26165742404124,0.235186125541971,0.256552478418812,0.552087809069958,0.605327916878247,0.604859185188079,0.98878950041014,0.906956759501582
"58",Dominica,0.801948051948052,2.176406926406926,1.440476190476190,1.862554112554113,2.3961038961039,1.63528138528139,2.76731601731602,2.71320346320346,3.15692640692641,2.90367965367965,3.19047619047619,2.39718614718615,3.36038961038961,3.37770562770563,2.89285714285714,3.23917748917749,2.31818181818182,3.32077502691066,3.36275565123789,3.88589881593111,4.16558441558442,3.54437229437229,5.82575757575758,5.92532467532468,5.62662337662338,5.95021645021645,4.55411255411255
"59",Jarvis Island,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",Dominican Republic,1.681662116669737,2.080727552883247,2.325958430334802,2.796087560922505,2.9868524628603,3.04341199524344,2.90935736178338,3.94829751955382,4.161639338771,4.04458438709029,4.2310616845596,4.21104728088834,4.30137169846082,3.92478268879696,3.69130922672384,4.07871773828864,3.87922689131928,3.53606159511256,4.02770106285045,4.46482550841075,4.63510141189475,4.67442678412916,7.11871304872126,7.47058133887149,7.30420218734822,8.71539350494917,9.15020014403671
"61",Ecuador,0.957601311782619,1.174761570123481,1.116688418164174,1.413746946424388,1.66173409630894,1.63322624903792,1.729893250343,1.76195161128401,1.88957601311783,1.91505538265904,2.00581601579493,2.01140113107787,2.52297292775156,2.2451962654352,2.21934544724425,2.36964829501723,2.24572499414383,2.59482311529878,2.43732830991712,2.73324254601545,3.18052404377071,3.15050363082689,4.69377572532878,4.90987852625238,4.90201117692334,6.31206706154001,8.12376602081451
"62",Egypt,1.099975441289332,1.152875671527245,1.198708365310821,1.444010744435917,1.53684574059862,1.53779892555641,1.6177797390637,1.75291864927091,1.86317037605526,1.96541749808135,1.99814351496546,2.11730621642364,2.28930084420568,2.30791941673062,2.39322333077513,2.49423100537222,2.4472294704528,2.5272945645709,2.62442086682911,2.6803737457071,2.78019186492709,2.59678587874137,3.37179969301612,3.39407751343054,3.41367766692249,5.39491941673062,4.03490483499616
"63",Ireland,4.025552942223937,3.880359699953257,3.252101588526402,4.487776285623132,4.92161241736472,5.30393458921642,5.85913235741473,6.87955096862271,6.91253088389141,7.51939842260293,6.57023720312511,7.80113370777347,8.68885360479006,8.0800718212778,7.22691962397703,8.39296923111167,7.76101618204617,8.14847394771,9.01841646578899,7.07164843315409,8.05115040176882,7.65748373262897,4.75430148613656,4.91522418180874,4.7865691242701,4.74754227290602,5.28303370703151
"64",Equatorial Guinea,0.179317339080278,0.276170253224733,0.172091401768453,0.271828352296137,0.282191867651253,0.234938040756822,0.310556840870916,0.3112857731436,0.293094159034006,0.251354863245967,0.217855671410009,0.205590593604412,0.217190124552341,0.149050803410135,0.15294900643362,0.254017050676639,0.321807752036256,0.39920058370079,0.510357516733813,0.655838594042445,0.635375400120432,0.771242037207239,2.14036700155294,2.37023420910848,1.91389091370076,5.1944664532691,3.52185212182677
"65",Estonia,1.505499980461881,2.306240475167051,2.877486225626197,2.421603298034465,2.21900277441288,3.65281739674104,3.09125278418194,3.02937556172092,2.86251025751241,2.95935094369114,0.093060060177406,2.56689851901059,2.66424719627994,3.50015630495096,2.91865304208511,3.17078269704193,3.46418662811144,3.9243823089774,6.22040505290307,3.95341793917368,5.30060372787308,4.29099097338908,3.75319448243523,2.94897620257122,4.55781329373608,3.46965730139502,5.88346489000039
"66",Eritrea,0.021914294096377,0.024247634252342,0.031834401075247,0.046407543101978,0.049191176972252,0.055488466340545,0.05813564757012,0.061001153024814,0.060441697197945,0.074776047103452,0.07302263067046,0.082738058688281,0.086974913182007,0.086456393147348,0.078282879969435,0.086947622653867,0.077750714670706,0.07864164432529,0.08819215630095,0.091875925205848,0.078937852644793,0.061362752522668,0.202345620893628,0.216393420253665,0.192241302849813,0.298585668379147,0.321161757782918
"67",El Salvador,2.581323963003352,3.432246859727776,3.580798901409588,4.291813078072620,4.2452441536411,4.730077951452,5.63887879155055,5.96296296296296,6.29330748414718,6.47065713477927,6.14326103639081,6.29427682862797,7.93501353043338,6.73928672401955,5.97233329294398,6.61488751565087,6.31964134254211,6.98687080875818,6.28108588510948,5.96416740728771,6.05896845591502,5.93707338745507,8.05282927420332,8.61779554909326,7.98473282442748,9.38026576194515,9.89684559150208
"68",Ethiopia,0.018204966897337,0.022278391899584,0.023261735717923,0.031413079296606,0.029316078008448,0.028484017854468,0.034338396093586,0.037340852580809,0.040962673377071,0.043254396213415,0.044460920883137,0.050597645367125,0.063021629070429,0.061188999730386,0.069138132470567,0.071808813396843,0.071651538300231,0.067807349653414,0.075846056479911,0.085675553208779,0.091654683802163,0.09044291662922,1.250808843354,1.33929930199814,1.27437314640065,1.68488736107366,1.68263233575986
"69",Czech Republic,9.396800938655208,8.221425087822221,7.936994182882265,11.467659511305564,11.1350023678426,9.41650704344814,13.6535810968412,11.7543593042077,13.4262187321087,15.4934442567448,16.8810000070682,13.0940492935347,11.3715109662918,13.5944910552096,12.0982265919324,10.756903851455,11.3160893136084,14.1367745492328,17.0967762455736,12.2143114623165,15.1945094324953,11.3224577499134,8.49363509778837,8.61169502187604,8.9065515023431,10.8563956488242,11.0874900161861
"70",French Guiana,0.096528719920843,0.093254312323401,0.089072047167790,0.118664123305418,0.120847061703712,0.131537339467322,0.125977987004376,0.143033468321892,0.144859384084951,0.155182438566605,0.167586424979344,0.14738914447176,0.181204288351882,0.151561208980649,0.146420083033264,0.151408199279834,0.15920149337468,0.174937522313459,0.194777375427143,0.185301167950222,0.185213142513235,0.190323666520457,0.36186794242755,0.366437832158559,0.361980149541481,0.497567145757041,0.917170748625463
"71",Finland,2.632659507614759,3.441623876018137,3.840724579694789,4.628783688976915,3.3967732175058,3.77531667666008,4.28497297345225,5.1162324427189,3.33149277204711,3.24327772119154,0,4.77824709258186,3.86469657892783,4.19510762406887,3.42674791440614,3.80992639602066,4.22161769155488,4.33079289919841,5.42107695786338,4.08269046605661,5.35702307868787,5.20807504702076,3.49844446340915,4.49034702818807,4.52000806861873,4.57348483421094,5.27585587762299
"72",Fiji,0.459081655733997,0.483646233883737,0.498167835331373,0.705360778104501,0.694820176430672,1.27414612078715,1.00529292015381,0.595430897986881,0.671522280027143,0.875277086631984,0.874462791223705,0.95087084370052,0.955982809319159,0.959963809092965,0.986745080298575,0.853381587876046,1.0194978511649,0.697050695419744,1.05844244099126,0.505323245594165,0.63845283872427,0.726803890522506,1.97864736484958,1.71594661841212,1.4644198145216,2.39543089798688,2.55037321872879
"73",Falkland Islands (Islas Malvinas),0.117797160619839,0.093300547462188,0.160295072840308,0.171383501902199,0.137283102904333,0.148789087872321,0.121044817667254,0.111580217129071,0.147861185858773,0.212999907209799,0.192307692307692,0.140205994247008,0.120905632365222,0.102857938201726,0.093346942562865,0.093764498468962,0.096872970214345,0.102814154360546,0.130491316058326,0.125708182409213,0.150644891899415,0.103553864711886,0.200055674120813,0.200241254523522,0.121740744177415,0.184791685997959,0.148928273174353
"74",Federated States of Micronesia,1.014900662251656,1.925496688741722,2.155629139072848,3.367549668874172,2.94370860927152,2.64238410596026,2.92384105960265,2.69039735099338,2.68874172185431,2.87913907284768,3.05960264900662,1.95860927152318,2.79304635761589,1.94701986754967,1.61258278145695,1.95033112582782,1.75827814569536,1.84210526315789,2.53125,2.24177631578947,2.00496688741722,1.68377483443709,3.23344370860927,3.60264900662252,3.31456953642384,6.29139072847682,6.44867549668874
"75",Faroe Islands,1.457377049180328,2.393169398907104,3.690983606557377,5.753278688524590,6.2379781420765,2.074043715847,1.50601092896175,4.17677595628415,1.74590163934426,2.32459016393443,0,3.79945355191257,3.50792349726776,4.44453551912568,2.17568306010929,4.99453551912568,5.21530054644809,3.59088427947598,8.14956331877729,5.93913755458515,5.67732240437158,4.65464480874317,4.03224043715847,5.91775956284153,6.27349726775956,4.78551912568306,9.7275956284153
"76",French Polynesia,2.064183835182250,2.715927099841521,2.195324881141046,2.997226624405705,2.94374009508716,3.08557844690967,3.33399366085578,3.36172741679873,3.85895404120444,4.61133122028526,4.52654516640254,3.94651347068146,4.77694136291601,4.20166402535658,4.20007923930269,4.49801901743265,4.65372424722662,5.0443915973048,4.7982560443916,4.75663892191835,4.64580031695721,4.19374009508716,5.17036450079239,4.78407290015848,4.62638668779715,5.60855784469097,5.78724247226624
"77",Baker Island,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",France,6.932590538867742,6.939767383883504,6.693572460772876,8.820150422354631,8.78175699958234,9.71505119302907,9.5750347240584,10.1286684200472,10.6532418294587,11.1919779061096,10.8265383540311,11.4974578859497,10.7618701239274,11.1859029496293,10.6202251047118,11.1646638052819,10.9978944323871,11.697199005002,12.1950692559638,10.6414435025657,11.6766998600245,11.3344064425405,9.6714731742484,9.40530503749767,9.19978393919216,9.62327823171173,9.40731671255171
"79",French Southern & Antarctic Lands,0.004512974802557,0.148476871004137,0.166303121474238,0.407596840917638,0.264986837156826,0.235878149680331,0.118992102294096,0.327341105678827,0.508386611508086,0.16404663407296,0.432042121098157,0.093418578412937,0.231966904851448,0.389018427980444,0.030387363670553,0.015494546822114,0.042873260624295,0.004065958888638,0.138317897748664,0.048264437918831,0,0.003384731101918,0,0,0,0,0
"80","Gambia, The",0.179598480737927,0.244399658941167,0.248895434462445,0.288659793814433,0.342996666925045,0.289124874040772,0.302147120378265,0.343926827377723,0.26718859003178,0.343461747151384,0.362142469576002,0.336408030385241,0.416014262460274,0.395628245872413,0.456708782264941,0.691884350050384,0.69994574064026,0.802189271019331,0.822218771834485,0.856532877882152,0.783892721494458,0.758390822416867,3.85466242926905,3.03519107045965,4.01488256724285,5.71374312068832,5.62289744981009
"81",Gabon,0.194951895497681,0.212898890400406,0.216009702850212,0.229603527117172,0.22873485978398,0.230337796862964,0.296667923229476,0.302827266320292,0.30404340058676,0.365259862652222,0.34818809106256,0.339455525871536,0.391251044859292,0.323842459803648,0.281625227410552,0.274452985429335,0.310196187697704,0.300328485818067,0.306114688102388,0.309947022646507,0.344962548964975,0.286417648697818,0.960962417845377,1.04970416140822,0.900952256076574,1.97883074098963,2.4720567747857
"82",Georgia,0.952757913914826,1.275718515144614,0.493090412206787,0.567160100204965,0.465078569801867,0.413363698474152,0.647406057845593,0.532571168298793,0.48163971760419,0.482887724891824,0.670271008881804,0.651350489637896,0.852735140059212,1.02700979275791,1.04944659530859,1.44848098383056,1.52740605784559,1.26130328234748,1.43095956053166,1.84247829532928,2.21800045547711,2.03995445228877,4.64440901844682,4.29214301981325,4.4741334547939,8.6586381234343,7.06543384194944
"83",Ghana,0.303428696840332,0.359687502212405,0.359687502212405,0.528605512251414,0.553065862413185,0.520594836069636,0.467574991681357,0.642677116298168,0.629317729683042,0.614616740649491,0.622726532577222,0.620227399839999,0.644588634255818,0.63974612209644,0.613505228355599,0.607229077727984,0.701824437695134,0.674602275142019,0.793434529459264,0.820542152460015,1.02457716514807,0.959741307903065,4.61252469044029,4.92633222182104,5.4131498276094,7.03001437178316,6.82735806979164
"84",Gibraltar,45.100000000000001,49.200000000000003,48.500000000000000,51.399999999999999,53.5,55,52.7,48.1,47.3,48.2,54.2,49.6,52.6,46.5,48,50.7,49.2,54.7857142857143,48.5714285714286,59.6428571428571,51.6,54.6,59.3,59.6,59.1,59.5,59.9
"85",Grenada,3.903846153846154,5.646634615384615,4.954326923076923,5.961538461538462,5.93990384615385,6.87259615384615,7.68028846153846,8.19711538461539,8.43269230769231,9.72836538461539,10.3197115384615,10.4543269230769,10.6658653846154,10.6370192307692,12.4254807692308,13.0456730769231,12.8942307692308,13.9927184466019,13.4393203883495,13.3495145631068,14.1850961538462,14.0841346153846,11.8125,11.7668269230769,11.3269230769231,12.0721153846154,12.4038461538462
"86",Guernsey,25.871212121212121,37.174242424242422,41.553030303030305,40.401515151515149,38.6515151515151,41.7348484848485,40.1060606060606,34.6515151515151,35.0151515151515,38.7424242424242,35.0530303030303,40.4621212121212,34.4015151515151,33.4545454545455,31.4848484848485,33.6212121212121,31.9621212121212,32.937984496124,30.6744186046512,24.7674418604651,31.719696969697,26.7348484848485,9.88636363636364,9.47727272727273,9.3030303030303,8.70454545454546,8.81060606060606
"87",Greenland,0.002015225384701,0.002614896789481,0.002374662155747,0.001575939197301,0.001753026441597,0.002245850633087,0.000407026108014,0.002047943053867,0.000939660610237,0.000506094295068,0,0.000423270545152,0.001976330253525,0.001644348869193,0.001548712605477,0.002026436334276,0.002396626465117,0.001284629133155,0.001409154836725,0.002587341962232,0.001518282885204,0.002730667003453,0.264168180716846,1.79412372358191,0.844384012087692,2.13350685137736,0.374955013204897
"88",Germany,10.255711536918533,9.109177366100017,9.073796190744366,12.459526848121790,11.9747422220002,12.4426333247041,14.4392437199965,13.9050562486659,14.2425315911462,14.1844072127881,15.442814991772,14.4802838245157,13.2268930843889,13.8661598155474,12.3618035906496,12.7715854539179,12.8892088247806,14.3617652936403,18.4483510361282,13.4568910702823,15.226946070617,13.5595391106489,8.24872946594424,8.43394812496878,8.14383035929204,9.12513681801047,9.43154557799648
"89",Glorioso Islands,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",Guadeloupe,11.601791936286709,12.356396217023395,12.735191637630662,15.320557491289199,15.1692384270781,16.7063215530114,17.7984071677451,17.7899452463912,18.5087108013937,19.7665505226481,19.5136884021901,20.5510204081633,20.6002986560478,19.8790443006471,19.9915380786461,20.2687904430065,19.5893479342957,19.2640757349278,19.8480318883906,19.6746387643249,21.8820308611249,21.7685415629667,18.4355400696864,19.1378795420607,18.1617720258835,19.7824788451966,20.4912891986063
"91",Guam,26.085137085137085,30.233766233766232,30.230880230880231,32.715728715728716,33.5122655122655,30.7878787878788,33.2380952380952,33.965367965368,33.6075036075036,34.1601731601732,31.3867243867244,27.2496392496392,30.2727272727273,30.8095238095238,30.5007215007215,30.5497835497835,29.3607503607504,29.7956834532374,29.6906474820144,29.4028776978417,30.4069264069264,30.7330447330447,30.2409812409812,28.0533910533911,27.1212121212121,26.8701298701299,27.7878787878788
"92",Greece,3.196136975759908,3.710986276773118,3.666056175452097,4.628585353341029,4.21069129152238,4.6141387713223,5.15188405797101,5.88561241503142,6.26420931127357,6.24647941515968,6.86847761959728,6.82885212261126,7.22263434654354,7.3615800949083,7.07458253174298,7.39291522380403,6.92692061049121,7.15298130433667,7.04791116354218,6.70703459595312,7.21659099653713,7.17054764653072,9.95512120046172,9.76320636142106,9.6919943568039,11.6962985763755,11.1303526997563
"93",Guatemala,0.656817649680134,0.806909417744847,0.887061080521756,1.011140567526945,1.09086171345705,1.18131556884871,1.51212622451831,1.71586643403651,2.02759084283114,2.01287774076844,2.02427510781804,1.89484814839991,2.45886298234881,2.23205613335448,1.94780927348394,2.27062137931555,2.16499369330584,2.37202169610346,2.34754559052382,2.41401634762113,2.67375131232109,2.60618282615428,4.44622693524876,4.76479429602943,4.51212622451831,5.72430305364844,5.92798283974954
"94",Guinea,0.020436593718046,0.037167424975466,0.033012167253412,0.040852599866867,0.037109093529327,0.030171082700266,0.056135438755413,0.055257035801783,0.056375627063046,0.057734406631942,0.06433272256878,0.044616693773633,0.075662748165991,0.054883028294183,0.05701727297058,0.063255306445968,0.061611732169449,0.055102734202064,0.062148443800771,0.071617081298497,0.077670036165497,0.08687954213246,4.63881854802737,4.25779754184423,4.57929645413433,5.90418202156205,6.2434274185247
"95",Guyana,0.034292715274633,0.043390535032671,0.045602316102737,0.064570259429385,0.063510868862004,0.083461376722521,0.085863201138643,0.075034773888853,0.079219770977551,0.083263246425568,0.088277155981109,0.068925082486899,0.087828330206379,0.073320340298894,0.069353690884389,0.076381251213043,0.072216471501585,0.082502779743253,0.081783078944708,0.094292934398059,0.097718671152229,0.105817752474607,0.298578314032477,0.396721550106748,0.31829025684156,0.5568916995536,0.667602057320308
